주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도,발생일시,Year,Month,총 사상자수
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,이륜,남,51-60세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,여,21-30세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,이륜,남,21-30세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,중상사고,0,1,1,0,차대사람 - 기타,신호위반,젖음/습기,맑음,교차로 - 교차로횡단보도내,이륜,남,31-40세,상해없음,보행자,여,61-64세,중상,2023-12-01,2023,12,2
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,자전거,남,51-60세,상해없음,자전거,여,65세 이상,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,보행자,남,12세 이하,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,보행자,남,51-60세,부상신고,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,남,31-40세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,41-50세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,여,41-50세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,41-50세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,31-40세,상해없음,보행자,여,31-40세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,사망사고,1,0,4,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,사망,승합,남,65세 이상,상해없음,2023-12-01,2023,12,5
주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,31-40세,경상,2023-12-01,2023,12,2
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,화물,남,31-40세,상해없음,원동기,남,65세 이상,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,61-64세,상해없음,보행자,남,65세 이상,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,기타불명,승용,남,65세 이상,경상,2023-12-01,2023,12,2
주간,서울특별시 금천구,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,자전거,남,65세 이상,사망,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,61-64세,상해없음,이륜,남,61-64세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,41-50세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,보행자,남,51-60세,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,31-40세,상해없음,승용,남,21-30세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,화물,남,61-64세,상해없음,보행자,남,12세 이하,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,보행자,남,61-64세,부상신고,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승합,남,51-60세,상해없음,승용,여,31-40세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,원동기,남,21-30세,상해없음,원동기,남,21-30세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,신호위반,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,보행자,남,51-60세,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,21-30세,상해없음,보행자,여,65세 이상,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,4,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,승용,여,51-60세,경상,2023-12-01,2023,12,4
주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,해당없음,해당없음,해당없음,해당없음,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,여,61-64세,부상신고,승용,남,21-30세,경상,2023-12-01,2023,12,2
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,이륜,남,21-30세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,화물,남,41-50세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,경상,승용,남,41-50세,경상,2023-12-01,2023,12,3
야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,41-50세,상해없음,보행자,남,65세 이상,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,21-30세,부상신고,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,젖음/습기,기타,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,원동기,남,21-30세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,부상신고,해당없음,해당없음,해당없음,해당없음,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,여,41-50세,상해없음,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,51-60세,상해없음,승용,남,65세 이상,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,보행자,여,65세 이상,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,기타,단일로 - 기타,승용,여,31-40세,상해없음,승용,여,21-30세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,51-60세,상해없음,보행자,여,21-30세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승합,남,31-40세,경상,2023-12-01,2023,12,4
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41-50세,상해없음,보행자,남,65세 이상,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,특수,남,31-40세,상해없음,승용,남,65세 이상,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,중상사고,0,2,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,중상,승용,남,65세 이상,중상,2023-12-01,2023,12,2
야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,51-60세,부상신고,승용,남,31-40세,상해없음,2023-12-01,2023,12,1
주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,20세 이하,부상신고,승용,남,51-60세,상해없음,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,41-50세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,이륜,남,41-50세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,61-64세,상해없음,보행자,남,51-60세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승합,남,41-50세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,경상,승용,여,41-50세,경상,2023-12-01,2023,12,2
주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41-50세,상해없음,보행자,여,21-30세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,기타 - 기타,승용,여,41-50세,상해없음,보행자,여,21-30세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,경상,승용,여,21-30세,경상,2023-12-01,2023,12,2
야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,보행자,여,65세 이상,중상,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,상해없음,보행자,여,65세 이상,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,기타불명,승용,남,31-40세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,21-30세,부상신고,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,31-40세,경상,2023-12-01,2023,12,1
야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,41-50세,중상,2023-12-01,2023,12,1
야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,기타불명,기타불명,보행자,남,61-64세,부상신고,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,상해없음,승합,남,65세 이상,경상,2023-12-01,2023,12,2
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,신호위반,젖음/습기,비,단일로 - 기타,이륜,남,65세 이상,중상,승용,남,51-60세,상해없음,2023-12-01,2023,12,1
주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,31-40세,중상,승용,남,41-50세,상해없음,2023-12-01,2023,12,1
야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,이륜,남,21-30세,경상,2023-12-01,2023,12,1
주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,여,51-60세,경상,2024-01-01,2024,1,1
